ID,GOVKS14,SENKS14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,BROWNBACKTAXCUT,CALL,CDNUM,CHILD12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHORMAN,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,ROBERTSOUTOFTOUCH,SAMESEXM12,SENCNTL,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,VERSION,WEIGHT,WHNCLINC,WHTEVANG,ZIPCODE
96799.0,Sam Brownback,Pat Roberts,18-29,18-29,25-29,18-44,18-29,25-29,,,,Complete,No,Omit,Call 3,3.0,No,Postgraduate study,College graduate,More than High school graduate,,,,,Barack Obama was not a factor,1.0,,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999",,,Health care,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Men without children,Independent/Something else,,,Independent,Independent Men,,Moderate,36.0,Moderate/Liberal Republicans,Moderate Independents,,,State questionnaire,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,No,,Male,,,Suburbs,Suburbs,Kansas,Neither,Neutral,Neutral,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,,Version 2,0.826580941677094,,All others,66213.0
60320.0,Sam Brownback,Pat Roberts,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes,Helped Kansas,Call 1,3.0,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,To express opposition to Barack Obama,1.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,24.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,No,,Female,White women,,Suburbs,Suburbs,Kansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,,Version 2,0.798137187957764,No,White Born-again/Evangelical Christians,66062.0
76513.0,Sam Brownback,Pat Roberts,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,Yes,Helped Kansas,Call 2,3.0,No,,,,,,,,To express opposition to Barack Obama,1.0,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,The economy,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,All Other,Independent,Independent Women,All others,Conservative,40.0,Moderate/Liberal Republicans,Conservative Independents,Other,Asian,State questionnaire,Asian,Asian,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,No,,Female,All other races,,Suburbs,Suburbs,Kansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,Before that,In the last month,Before that,In the last month,,Version 2,0.81240576505661,No,All others,66218.0
60255.0,Sam Brownback,Pat Roberts,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,Complete,No,Helped Kansas,Call 1,1.0,No,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,To express opposition to Barack Obama,5.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,Illegal immigration,Yes,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,All others,Conservative,9.0,Independent/Something else,Conservative Republicans,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,No,,Female,Latino women,,Rural,Small Cities/Rural,Kansas,Neither,Neutral,Neutral,Election day exit poll,Before that,Before that,Before that,Before that,,Version 2,1.09058666229248,No,All others,67410.0
93932.0,Sam Brownback,Pat Roberts,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Hurt Kansas,Call 3,1.0,Yes,College graduate,College graduate,More than High school graduate,White college degree,,,,To express opposition to Barack Obama,5.0,,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,49.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,No,,Female,White women,,Rural,Small Cities/Rural,Kansas,Neither,Neutral,Neutral,Election day exit poll,Before that,In the last month,Before that,In the last month,,Version 2,1.04642581939697,No,All others,66858.0
80357.0,Sam Brownback,Pat Roberts,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Helped Kansas,Call 2,3.0,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,To express opposition to Barack Obama,1.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Foreign policy,No,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,32.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,Yes,,Female,White women,,Suburbs,Suburbs,Kansas,Neither,Neutral,Neutral,Election day exit poll,Before that,In the last month,In the last week,In the last week,,Version 2,0.693252921104431,No,All others,66212.0
60057.0,Sam Brownback,Pat Roberts,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes,Helped Kansas,Call 1,2.0,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Barack Obama was not a factor,2.0,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,Foreign policy,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,83.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,No,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Kansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,Before that,Before that,Before that,Before that,,Version 2,0.763346016407013,No,White Born-again/Evangelical Christians,66614.0
60056.0,Sam Brownback,Pat Roberts,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes,Helped Kansas,Call 1,2.0,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Barack Obama was not a factor,2.0,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,Foreign policy,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,83.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,No,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Kansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,Before that,Before that,Before that,Before that,,Version 2,0.763346016407013,No,White Born-again/Evangelical Christians,66614.0
76249.0,Sam Brownback,Pat Roberts,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Helped Kansas,Call 2,4.0,No,College graduate,College graduate,More than High school graduate,White college degree,,,,To express opposition to Barack Obama,4.0,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,74.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,No,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Kansas,Neither,Neutral,Neutral,Election day exit poll,Before that,Before that,Before that,Before that,,Version 2,1.15519678592682,No,All others,67204.0
76185.0,Sam Brownback,Pat Roberts,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes,Helped Kansas,Call 2,3.0,No,College graduate,College graduate,More than High school graduate,White college degree,,,,To express opposition to Barack Obama,1.0,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,Foreign policy,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,21.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,No,,Female,White women,,Suburbs,Suburbs,Kansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,Before that,Before that,Before that,Before that,,Version 2,0.703620970249176,No,White Born-again/Evangelical Christians,66227.0
59973.0,Sam Brownback,Pat Roberts,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Omit,Call 1,2.0,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Barack Obama was not a factor,2.0,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,The economy,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,83.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,Yes,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Kansas,Neither,Neutral,Neutral,Election day exit poll,Before that,Before that,Before that,Before that,,Version 2,0.742201924324036,No,All others,66614.0
76122.0,Sam Brownback,Pat Roberts,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Helped Kansas,Call 2,4.0,Yes,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,To express opposition to Barack Obama,3.0,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Illegal immigration,No,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Conservative,7.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,Yes,,Male,White men,,Rural,Small Cities/Rural,Kansas,Neither,Neutral,Neutral,Election day exit poll,Before that,Before that,Before that,Before that,,Version 2,1.18399393558502,No,All others,67146.0
59828.0,Sam Brownback,Pat Roberts,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Helped Kansas,Call 1,3.0,Yes,College graduate,College graduate,More than High school graduate,White college degree,,,,To express opposition to Barack Obama,1.0,,Went too far,,,,,,,,,Illegal immigration,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,21.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Midwest,,No,,Female,White women,,Suburbs,Suburbs,Kansas,Neither,Neutral,Neutral,Election day exit poll,Before that,Before that,Before that,Before that,,Version 2,0.68413120508194,No,All others,66227.0
80062.0,Sam Brownback,Pat Roberts,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Helped Kansas,Call 2,3.0,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Barack Obama was not a factor,1.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,32.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,Yes,,Female,White women,,Suburbs,Suburbs,Kansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,Before that,In the last month,Before that,In the last month,,Version 2,0.693252921104431,No,White Born-again/Evangelical Christians,66212.0
96248.0,Sam Brownback,Pat Roberts,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Helped Kansas,Call 3,4.0,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Barack Obama was not a factor,4.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,5.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,No,,Male,White men,,Suburbs,Suburbs,Kansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,,Version 2,1.05412065982819,No,White Born-again/Evangelical Christians,67042.0
59560.0,Sam Brownback,Pat Roberts,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Helped Kansas,Call 1,1.0,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,To express opposition to Barack Obama,5.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,58.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,Yes,,Female,White women,,Rural,Small Cities/Rural,Kansas,Neither,Neutral,Neutral,Election day exit poll,Before that,In the last month,In the last week,In the last week,,Version 2,1.2567253112793,No,All others,67554.0
59784.0,Sam Brownback,Pat Roberts,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Hurt Kansas,Call 1,2.0,No,College graduate,College graduate,More than High school graduate,White college degree,,,,To express opposition to Barack Obama,2.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,83.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,No,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Kansas,Neither,Neutral,Neutral,Election day exit poll,Before that,Before that,Before that,Before that,,Version 2,0.853842377662659,No,All others,66614.0
76347.0,Sam Brownback,Pat Roberts,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes,Helped Kansas,Call 2,1.0,No,,,,,,,,To express opposition to Barack Obama,3.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Illegal immigration,No,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,46.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,No,,Male,White men,,Rural,Small Cities/Rural,Kansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,Before that,Before that,Before that,Before that,,Version 2,1.39947378635406,No,White Born-again/Evangelical Christians,66801.0
96195.0,Sam Brownback,Pat Roberts,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,No,Helped Kansas,Call 3,3.0,Yes,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,Barack Obama was not a factor,1.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,Yes,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,Moderate,32.0,Conservative Republicans,Mod./Liberal Republicans,Other,White,State questionnaire,Hispanic/Latino,Hispanic/Latino,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,Yes,,Male,Latino men,,Suburbs,Suburbs,Kansas,Neither,Neutral,Neutral,Election day exit poll,Before that,Before that,Before that,Before that,,Version 2,0.775439560413361,No,All others,66212.0
75913.0,Sam Brownback,Pat Roberts,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Omit,Call 2,2.0,No,,,,,,,,Barack Obama was not a factor,2.0,,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,The economy,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,10.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,No,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Kansas,Neither,Neutral,Neutral,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,,Version 2,0.834080934524536,,All others,66044.0
93438.0,Sam Brownback,Pat Roberts,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Hurt Kansas,Call 3,1.0,Yes,College graduate,College graduate,More than High school graduate,White college degree,,,,To express opposition to Barack Obama,5.0,,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,6.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,No,,Female,White women,,Rural,Small Cities/Rural,Kansas,Neither,Neutral,Neutral,Election day exit poll,Before that,In the last month,In the last week,In the last week,,Version 2,0.989339888095856,No,All others,67731.0
59559.0,Sam Brownback,Pat Roberts,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Helped Kansas,Call 1,1.0,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,To express opposition to Barack Obama,5.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,58.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,Yes,,Female,White women,,Rural,Small Cities/Rural,Kansas,Neither,Neutral,Neutral,Election day exit poll,Before that,In the last month,In the last week,In the last week,,Version 2,1.2567253112793,No,All others,67554.0
63710.0,Sam Brownback,Pat Roberts,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Omit,Call 1,4.0,No,College graduate,College graduate,More than High school graduate,White college degree,,,,To express opposition to Barack Obama,3.0,,Went too far,,,,,,,,,Health care,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,7.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,No,,Female,White women,,Rural,Small Cities/Rural,Kansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,Before that,Before that,Before that,Before that,,Version 2,1.05850577354431,No,White Born-again/Evangelical Christians,67146.0
93631.0,Sam Brownback,Pat Roberts,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Helped Kansas,Call 3,1.0,Yes,College graduate,College graduate,More than High school graduate,White college degree,,,,Barack Obama was not a factor,5.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Illegal immigration,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,6.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Midwest,,No,,Female,White women,,Rural,Small Cities/Rural,Kansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,Before that,In the last month,Before that,In the last month,,Version 2,0.989339888095856,No,White Born-again/Evangelical Christians,67731.0
75755.0,Sam Brownback,Pat Roberts,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Helped Kansas,Call 2,1.0,No,College graduate,College graduate,More than High school graduate,White college degree,,,,To express opposition to Barack Obama,3.0,,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,The economy,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Conservative,46.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,No,,Male,White men,,Rural,Small Cities/Rural,Kansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,Before that,In the last month,In the last week,In the last week,,Version 2,1.39947378635406,No,White Born-again/Evangelical Christians,66801.0
59419.0,Sam Brownback,Pat Roberts,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Helped Kansas,Call 1,2.0,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Barack Obama was not a factor,3.0,,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,15.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Midwest,,Yes,,Female,White women,,Rural,Small Cities/Rural,Kansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,Before that,In the last month,Before that,In the last month,,Version 2,1.07243347167969,Yes,White Born-again/Evangelical Christians,66067.0
95831.0,Sam Brownback,Pat Roberts,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Helped Kansas,Call 3,2.0,No,High school graduate,No college degree,High school graduate or less,White no college degree,,,,To express opposition to Barack Obama,3.0,,Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,16.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,No,,Female,White women,,Rural,Small Cities/Rural,Kansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,Before that,Before that,Before that,Before that,,Version 2,1.05850577354431,No,White Born-again/Evangelical Christians,66080.0
96504.0,Sam Brownback,Pat Roberts,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,,Call 3,3.0,,College graduate,College graduate,More than High school graduate,White college degree,,,,,1.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,19.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,Midwest,,,,Female,White women,,Suburbs,Suburbs,Kansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,Version 5,0.68413120508194,No,White Born-again/Evangelical Christians,66030.0
